t,omega_true,omega_ref,tau_cmd,tau_pid,d_hat
1.3244,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3245,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3246,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3247,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3248,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3249,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.325,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3251,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3252,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3253,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3254,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3255,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3256,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3257,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3258,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3259,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.326,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3261,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3262,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3263,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3264,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3265,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3266,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3267,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3268,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3269,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.327,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3271,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3272,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3273,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3274,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3275,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3276,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3277,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3278,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3279,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.328,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3281,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3282,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3283,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3284,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3285,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3286,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3287,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3288,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3289,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.329,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3291,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3292,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3293,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3294,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3295,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3296,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3297,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3298,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3299,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.33,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3301,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3302,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3303,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3304,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3305,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3306,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3307,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3308,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3309,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.331,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3311,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3312,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3313,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3314,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3315,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3316,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3317,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3318,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3319,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.332,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3321,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3322,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3323,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3324,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3325,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3326,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3327,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3328,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3329,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.333,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3331,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3332,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3333,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3334,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3335,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3336,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3337,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3338,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3339,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.334,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3341,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3342,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3343,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3344,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3345,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3346,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3347,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3348,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3349,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.335,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3351,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3352,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3353,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3354,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3355,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3356,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3357,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3358,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3359,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.336,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3361,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3362,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3363,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3364,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3365,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3366,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3367,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3368,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3369,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.337,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3371,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3372,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3373,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3374,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3375,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3376,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3377,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3378,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3379,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.338,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3381,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3382,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3383,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3384,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3385,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3386,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3387,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3388,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3389,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.339,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3391,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3392,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3393,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3394,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3395,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3396,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3397,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3398,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3399,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.34,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3401,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3402,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3403,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3404,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3405,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3406,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3407,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3408,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3409,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.341,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3411,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3412,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3413,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3414,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3415,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3416,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3417,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3418,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3419,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.342,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3421,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3422,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3423,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3424,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3425,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3426,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3427,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3428,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3429,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.343,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3431,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3432,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3433,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3434,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3435,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3436,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3437,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3438,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3439,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.344,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3441,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3442,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3443,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3444,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3445,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3446,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3447,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3448,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3449,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.345,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3451,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3452,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3453,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3454,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3455,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3456,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3457,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3458,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3459,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.346,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3461,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3462,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3463,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3464,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3465,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3466,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3467,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3468,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3469,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.347,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3471,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3472,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3473,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3474,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3475,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3476,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3477,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3478,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3479,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.348,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3481,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3482,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3483,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3484,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3485,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3486,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3487,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3488,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3489,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.349,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3491,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3492,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3493,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3494,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3495,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3496,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3497,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3498,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3499,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.35,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3501,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3502,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3503,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3504,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3505,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3506,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3507,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3508,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3509,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.351,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3511,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3512,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3513,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3514,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3515,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3516,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3517,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3518,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3519,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.352,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3521,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3522,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3523,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3524,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3525,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3526,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3527,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3528,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3529,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.353,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3531,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3532,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3533,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3534,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3535,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3536,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3537,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3538,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3539,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.354,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3541,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3542,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3543,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3544,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3545,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3546,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3547,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3548,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3549,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.355,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3551,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3552,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3553,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3554,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3555,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3556,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3557,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3558,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3559,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.356,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3561,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3562,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3563,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3564,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3565,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3566,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3567,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3568,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3569,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.357,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3571,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3572,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3573,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3574,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3575,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3576,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3577,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3578,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3579,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.358,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3581,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3582,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3583,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3584,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3585,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3586,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3587,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3588,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3589,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.359,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3591,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3592,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3593,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3594,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3595,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3596,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3597,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3598,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3599,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.36,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3601,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3602,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3603,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3604,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3605,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3606,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3607,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3608,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3609,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.361,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3611,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3612,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3613,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3614,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3615,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3616,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3617,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3618,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3619,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.362,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3621,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3622,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3623,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3624,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3625,19.9335548,20,0.0219933555,0.00199335548,-0.02
1.3626,19.9335548,20,0.0219933555,0.00199335548,-0.02
